Entity,Code,Year,"Age standardized deaths from malignant neoplasms 100,000 people",Sex
Belize,BLZ,1968,51.37139,2
Belize,BLZ,1969,78.71716,2
Belize,BLZ,1970,54.420162,2
Belize,BLZ,1971,66.022255,2
Belize,BLZ,1972,103.330864,2
Belize,BLZ,1973,69.885796,2
Belize,BLZ,1974,67.65025,2
Belize,BLZ,1975,81.98708,2
Belize,BLZ,1976,54.975395,2
Belize,BLZ,1977,51.45937,2
Belize,BLZ,1978,88.51301,2
Belize,BLZ,1979,44.338463,2
Belize,BLZ,1980,60.178764,2
Belize,BLZ,1982,66.60356,2
Belize,BLZ,1983,66.792534,2
Belize,BLZ,1984,53.47448,2
Belize,BLZ,1986,35.135067,2
Belize,BLZ,1987,46.992752,2
Belize,BLZ,1989,64.49588,2
Belize,BLZ,1990,55.56508,2
Belize,BLZ,1991,40.182613,2
Belize,BLZ,1993,55.05534,2
Belize,BLZ,1994,67.82768,2
Belize,BLZ,1995,64.84764,2
Belize,BLZ,1996,56.633152,2
Belize,BLZ,1997,85.556145,2
Belize,BLZ,1998,144.76596,2
Belize,BLZ,1999,102.33713,2
Belize,BLZ,2000,105.04631,2
Belize,BLZ,2001,107.26293,2
Belize,BLZ,2002,94.61234,2
Belize,BLZ,2003,95.37168,2
Belize,BLZ,2004,123.36778,2
Belize,BLZ,2005,97.211334,2
Belize,BLZ,2006,102.65083,2
Belize,BLZ,2007,114.77413,2
Belize,BLZ,2008,94.553505,2
Belize,BLZ,2009,79.67144,2
Belize,BLZ,2010,98.14807,2
Belize,BLZ,2011,74.23321,2
Belize,BLZ,2012,86.71063,2
Belize,BLZ,2013,72.95202,2
Belize,BLZ,2014,84.44383,2
Belize,BLZ,2015,76.44969,2
Belize,BLZ,2016,67.35887,2
Bosnia and Herzegovina,BIH,1985,90.692696,2
Bosnia and Herzegovina,BIH,1986,86.407616,2
Bosnia and Herzegovina,BIH,1987,91.810074,2
Bosnia and Herzegovina,BIH,1988,92.66653,2
Bosnia and Herzegovina,BIH,1989,96.05924,2
Bosnia and Herzegovina,BIH,1990,88.00081,2
Bosnia and Herzegovina,BIH,1991,90.348175,2
Bosnia and Herzegovina,BIH,2011,89.50701,2
Bosnia and Herzegovina,BIH,2014,91.47724,2
Bosnia and Herzegovina,BIH,2016,101.069435,2
Bosnia and Herzegovina,BIH,2017,104.65219,2
Bosnia and Herzegovina,BIH,2018,94.506775,2
Bosnia and Herzegovina,BIH,2019,98.01945,2
Bosnia and Herzegovina,BIH,2020,94.901474,2
Bosnia and Herzegovina,BIH,2021,86.42594,2
Bosnia and Herzegovina,BIH,2022,87.04951,2
Brazil,BRA,1979,72.174866,2
Brazil,BRA,1980,75.4254,2
Brazil,BRA,1981,75.792274,2
Brazil,BRA,1982,76.6341,2
Brazil,BRA,1983,73.60657,2
Brazil,BRA,1984,73.720955,2
Brazil,BRA,1985,75.03225,2
Brazil,BRA,1986,73.11776,2
Brazil,BRA,1987,77.34978,2
Brazil,BRA,1988,77.52259,2
Brazil,BRA,1989,76.7978,2
Brazil,BRA,1990,77.05532,2
Brazil,BRA,1991,76.94889,2
Brazil,BRA,1992,77.93435,2
Brazil,BRA,1993,77.55461,2
Brazil,BRA,1994,78.52015,2
Brazil,BRA,1995,78.27217,2
Brazil,BRA,1996,79.185844,2
Brazil,BRA,1997,79.34931,2
Brazil,BRA,1998,79.1583,2
Brazil,BRA,1999,80.193565,2
Brazil,BRA,2000,80.983604,2
Brazil,BRA,2001,81.39671,2
Brazil,BRA,2002,80.73666,2
Brazil,BRA,2003,81.20243,2
Brazil,BRA,2004,81.84925,2
Brazil,BRA,2005,82.639626,2
Brazil,BRA,2006,84.28789,2
Brazil,BRA,2007,83.92072,2
Brazil,BRA,2008,84.194984,2
Brazil,BRA,2009,83.6814,2
Brazil,BRA,2010,83.96286,2
Brazil,BRA,2011,83.97443,2
Brazil,BRA,2012,84.46251,2
Brazil,BRA,2013,83.47872,2
Brazil,BRA,2014,83.288925,2
Brazil,BRA,2015,83.82729,2
Brazil,BRA,2016,82.95394,2
Brazil,BRA,2017,83.407135,2
Brazil,BRA,2018,83.50784,2
Brazil,BRA,2019,82.15973,2
Brazil,BRA,2020,78.9967,2
Brunei,BRN,1996,87.55682,2
Brunei,BRN,1997,112.4397,2
Brunei,BRN,1998,91.41078,2
Brunei,BRN,1999,106.536064,2
Brunei,BRN,2000,148.56203,2
Brunei,BRN,2001,120.76353,2
Brunei,BRN,2002,140.29039,2
Brunei,BRN,2003,98.58322,2
Brunei,BRN,2004,128.95059,2
Brunei,BRN,2005,112.07061,2
Brunei,BRN,2006,121.46923,2
Brunei,BRN,2007,101.09539,2
Brunei,BRN,2008,98.829185,2
Brunei,BRN,2009,91.046394,2
Brunei,BRN,2010,102.12475,2
Brunei,BRN,2011,101.98098,2
Brunei,BRN,2012,97.67637,2
Brunei,BRN,2013,113.254364,2
Brunei,BRN,2014,122.00851,2
Brunei,BRN,2015,121.34899,2
Brunei,BRN,2016,95.08919,2
Brunei,BRN,2017,95.63885,2
Brunei,BRN,2018,101.088585,2
Brunei,BRN,2019,115.83954,2
Bulgaria,BGR,1964,100.52345,2
Bulgaria,BGR,1965,96.21223,2
Bulgaria,BGR,1966,97.16225,2
Bulgaria,BGR,1967,94.59909,2
Bulgaria,BGR,1968,97.29061,2
Bulgaria,BGR,1969,93.56519,2
Bulgaria,BGR,1970,91.105774,2
Bulgaria,BGR,1971,90.23169,2
Bulgaria,BGR,1972,91.34307,2
Bulgaria,BGR,1973,90.86992,2
Bulgaria,BGR,1974,91.32887,2
Bulgaria,BGR,1975,88.662315,2
Bulgaria,BGR,1976,87.88527,2
Bulgaria,BGR,1977,87.58853,2
Bulgaria,BGR,1978,91.84024,2
Bulgaria,BGR,1979,92.58233,2
Bulgaria,BGR,1980,85.817116,2
Bulgaria,BGR,1981,90.54727,2
Bulgaria,BGR,1982,92.19135,2
Bulgaria,BGR,1983,92.00041,2
Bulgaria,BGR,1984,96.37576,2
Bulgaria,BGR,1985,96.26231,2
Bulgaria,BGR,1986,93.70486,2
Bulgaria,BGR,1987,93.1013,2
Bulgaria,BGR,1988,94.73689,2
Bulgaria,BGR,1989,94.20337,2
Bulgaria,BGR,1990,91.87152,2
Bulgaria,BGR,1991,94.285645,2
Bulgaria,BGR,1992,95.88608,2
Bulgaria,BGR,1993,94.59215,2
Bulgaria,BGR,1994,96.51927,2
Bulgaria,BGR,1995,96.7893,2
Bulgaria,BGR,1996,97.05547,2
Bulgaria,BGR,1997,97.11175,2
Bulgaria,BGR,1998,93.34805,2
Bulgaria,BGR,1999,95.46219,2
Bulgaria,BGR,2000,91.99848,2
Bulgaria,BGR,2001,90.5394,2
Bulgaria,BGR,2002,92.284424,2
Bulgaria,BGR,2003,88.57375,2
Bulgaria,BGR,2004,91.04416,2
Bulgaria,BGR,2005,101.19845,2
Bulgaria,BGR,2006,97.5599,2
Bulgaria,BGR,2007,99.11217,2
Bulgaria,BGR,2008,99.49237,2
Bulgaria,BGR,2009,92.23132,2
Bulgaria,BGR,2010,89.554665,2
Bulgaria,BGR,2011,91.818245,2
Bulgaria,BGR,2012,96.3675,2
Bulgaria,BGR,2013,92.33205,2
Bulgaria,BGR,2014,95.59068,2
Bulgaria,BGR,2015,94.59589,2
Bulgaria,BGR,2016,91.61818,2
Bulgaria,BGR,2017,90.93891,2
Bulgaria,BGR,2018,91.28639,2
Bulgaria,BGR,2019,93.01795,2
Bulgaria,BGR,2020,95.183205,2
Bulgaria,BGR,2021,89.79747,2
Canada,CAN,1950,135.49828,2
Canada,CAN,1951,135.11859,2
Canada,CAN,1952,132.57695,2
Canada,CAN,1953,134.10468,2
Canada,CAN,1954,133.28601,2
Canada,CAN,1955,131.74309,2
Canada,CAN,1956,131.24246,2
Canada,CAN,1957,131.84448,2
Canada,CAN,1958,130.8552,2
Canada,CAN,1959,131.47041,2
Canada,CAN,1960,131.43263,2
Canada,CAN,1961,124.614136,2
Canada,CAN,1962,128.61516,2
Canada,CAN,1963,128.90036,2
Canada,CAN,1964,127.65296,2
Canada,CAN,1965,126.88032,2
Canada,CAN,1966,123.3318,2
Canada,CAN,1967,126.481255,2
Canada,CAN,1968,126.03227,2
Canada,CAN,1969,126.05284,2
Canada,CAN,1970,125.88191,2
Canada,CAN,1971,122.2787,2
Canada,CAN,1972,125.57322,2
Canada,CAN,1973,124.77822,2
Canada,CAN,1974,125.073616,2
Canada,CAN,1975,120.785995,2
Canada,CAN,1976,121.20565,2
Canada,CAN,1977,120.64787,2
Canada,CAN,1978,120.57517,2
Canada,CAN,1979,123.02885,2
Canada,CAN,1980,121.56842,2
Canada,CAN,1981,121.60912,2
Canada,CAN,1982,125.489494,2
Canada,CAN,1983,121.02898,2
Canada,CAN,1984,122.94879,2
Canada,CAN,1985,125.40289,2
Canada,CAN,1986,126.568726,2
Canada,CAN,1987,126.53833,2
Canada,CAN,1988,126.949486,2
Canada,CAN,1989,125.08126,2
Canada,CAN,1990,125.41796,2
Canada,CAN,1991,124.66178,2
Canada,CAN,1992,122.75227,2
Canada,CAN,1993,123.00615,2
Canada,CAN,1994,123.408325,2
Canada,CAN,1995,119.93222,2
Canada,CAN,1996,123.5158,2
Canada,CAN,1997,118.117546,2
Canada,CAN,1998,120.07577,2
Canada,CAN,1999,118.19572,2
Canada,CAN,2000,118.372955,2
Canada,CAN,2001,117.06448,2
Canada,CAN,2002,117.88145,2
Canada,CAN,2003,116.85065,2
Canada,CAN,2004,115.97182,2
Canada,CAN,2005,113.076065,2
Canada,CAN,2006,111.56586,2
Canada,CAN,2007,111.20001,2
Canada,CAN,2008,110.26011,2
Canada,CAN,2009,107.60048,2
Canada,CAN,2010,106.180855,2
Canada,CAN,2011,104.355255,2
Canada,CAN,2012,103.93176,2
Canada,CAN,2013,102.50163,2
Canada,CAN,2014,101.55,2
Canada,CAN,2015,99.86409,2
Canada,CAN,2016,99.32641,2
Canada,CAN,2017,96.71651,2
Canada,CAN,2018,93.54767,2
Canada,CAN,2019,90.96129,2
Canada,CAN,2020,90.84216,2
Canada,CAN,2021,89.80354,2
Canada,CAN,2022,88.13739,2
Cape Verde,CPV,1980,74.638405,2
Cape Verde,CPV,2011,67.411964,2
Chile,CHL,1955,147.39848,2
Chile,CHL,1956,147.92197,2
Chile,CHL,1957,153.18112,2
Chile,CHL,1958,151.19957,2
Chile,CHL,1959,154.72202,2
Chile,CHL,1960,160.77367,2
Chile,CHL,1961,153.82364,2
Chile,CHL,1962,153.09846,2
Chile,CHL,1963,158.77618,2
Chile,CHL,1964,161.42416,2
Chile,CHL,1965,163.5697,2
Chile,CHL,1966,169.14331,2
Chile,CHL,1967,165.57207,2
Chile,CHL,1968,167.15451,2
Chile,CHL,1969,164.0935,2
Chile,CHL,1970,163.16452,2
Chile,CHL,1971,160.32419,2
Chile,CHL,1972,156.0352,2
Chile,CHL,1973,163.25835,2
Chile,CHL,1974,140.89137,2
Chile,CHL,1975,138.53308,2
Chile,CHL,1976,141.22115,2
Chile,CHL,1977,135.01593,2
Chile,CHL,1978,132.41193,2
Chile,CHL,1979,134.58861,2
Chile,CHL,1980,131.83412,2
Chile,CHL,1981,131.59589,2
Chile,CHL,1982,128.81477,2
Chile,CHL,1983,130.17747,2
Chile,CHL,1984,126.41104,2
Chile,CHL,1985,134.65224,2
Chile,CHL,1986,129.99849,2
Chile,CHL,1987,133.08618,2
Chile,CHL,1988,126.66537,2
Chile,CHL,1989,126.19,2
Chile,CHL,1990,129.55446,2
Chile,CHL,1991,124.990265,2
Chile,CHL,1992,125.38445,2
Chile,CHL,1993,123.81849,2
Chile,CHL,1994,121.68865,2
Chile,CHL,1995,121.00186,2
Chile,CHL,1996,119.550705,2
Chile,CHL,1997,115.40287,2
Chile,CHL,1998,115.94236,2
Chile,CHL,1999,114.13016,2
Chile,CHL,2000,112.539474,2
Chile,CHL,2001,109.1069,2
Chile,CHL,2002,109.04233,2
Chile,CHL,2003,108.54102,2
Chile,CHL,2004,105.61666,2
Chile,CHL,2005,104.84142,2
Chile,CHL,2006,102.75446,2
Chile,CHL,2007,99.058846,2
Chile,CHL,2008,97.73976,2
Chile,CHL,2009,100.47855,2
Chile,CHL,2010,97.80023,2
Chile,CHL,2011,98.50261,2
Chile,CHL,2012,98.35893,2
Chile,CHL,2013,96.2642,2
Chile,CHL,2014,93.19885,2
Chile,CHL,2015,93.1727,2
Chile,CHL,2016,91.43919,2
Chile,CHL,2017,89.85672,2
Chile,CHL,2018,87.95167,2
Chile,CHL,2019,88.284134,2
Chile,CHL,2020,86.12308,2
Chile,CHL,2021,85.263214,2
Colombia,COL,1953,94.07399,2
Colombia,COL,1954,87.17572,2
Colombia,COL,1955,91.8224,2
Colombia,COL,1956,97.021935,2
Colombia,COL,1957,96.94177,2
Colombia,COL,1958,96.81403,2
Colombia,COL,1959,95.952126,2
Colombia,COL,1960,103.04229,2
Colombia,COL,1961,99.84899,2
Colombia,COL,1962,103.51638,2
Colombia,COL,1963,109.29346,2
Colombia,COL,1964,108.79405,2
Colombia,COL,1965,107.40847,2
Colombia,COL,1966,112.679695,2
Colombia,COL,1967,115.500206,2
Colombia,COL,1968,115.21211,2
Colombia,COL,1969,106.30162,2
Colombia,COL,1972,111.49024,2
Colombia,COL,1974,109.01504,2
Colombia,COL,1975,108.22023,2
Colombia,COL,1976,104.1099,2
Colombia,COL,1977,105.31601,2
Colombia,COL,1984,113.08111,2
Colombia,COL,1985,121.99013,2
Colombia,COL,1986,118.03606,2
Colombia,COL,1987,107.521095,2
Colombia,COL,1988,102.495224,2
Colombia,COL,1989,102.66412,2
Colombia,COL,1990,98.43253,2
Colombia,COL,1991,99.06134,2
Colombia,COL,1992,101.12557,2
Colombia,COL,1993,102.49862,2
Colombia,COL,1994,101.35345,2
Colombia,COL,1995,93.45146,2
Colombia,COL,1996,93.972435,2
Colombia,COL,1997,93.1714,2
Colombia,COL,1998,89.686584,2
Colombia,COL,1999,91.879234,2
Colombia,COL,2000,92.78336,2
Colombia,COL,2001,89.58462,2
Colombia,COL,2002,90.82358,2
Colombia,COL,2003,91.56121,2
Colombia,COL,2004,89.24224,2
Colombia,COL,2005,86.55344,2
Colombia,COL,2006,84.55872,2
Colombia,COL,2007,84.530655,2
Colombia,COL,2008,82.58005,2
Colombia,COL,2009,81.15526,2
Colombia,COL,2010,80.043816,2
Colombia,COL,2011,75.14927,2
Colombia,COL,2012,77.2483,2
Colombia,COL,2013,76.37623,2
Colombia,COL,2014,79.06162,2
Colombia,COL,2015,78.28303,2
Colombia,COL,2016,78.66306,2
Colombia,COL,2017,78.86761,2
Colombia,COL,2018,78.147514,2
Colombia,COL,2019,78.28285,2
Colombia,COL,2020,76.14255,2
Colombia,COL,2021,74.39259,2
Costa Rica,CRI,1961,141.1073,2
Costa Rica,CRI,1962,137.4394,2
Costa Rica,CRI,1963,146.88504,2
Costa Rica,CRI,1964,144.86935,2
Costa Rica,CRI,1965,142.99101,2
Costa Rica,CRI,1966,151.2822,2
Costa Rica,CRI,1967,156.2483,2
Costa Rica,CRI,1968,150.69792,2
Costa Rica,CRI,1969,129.98671,2
Costa Rica,CRI,1970,133.88403,2
Costa Rica,CRI,1971,123.41035,2
Costa Rica,CRI,1972,141.90262,2
Costa Rica,CRI,1973,113.96685,2
Costa Rica,CRI,1974,126.79062,2
Costa Rica,CRI,1975,120.0292,2
Costa Rica,CRI,1976,125.84667,2
Costa Rica,CRI,1977,113.25097,2
Costa Rica,CRI,1978,124.573975,2
Costa Rica,CRI,1979,120.33311,2
Costa Rica,CRI,1980,113.53359,2
Costa Rica,CRI,1981,123.77088,2
Costa Rica,CRI,1982,134.27274,2
Costa Rica,CRI,1983,108.60873,2
Costa Rica,CRI,1984,130.28438,2
Costa Rica,CRI,1985,135.19089,2
Costa Rica,CRI,1986,135.33757,2
Costa Rica,CRI,1987,140.12724,2
Costa Rica,CRI,1988,135.68675,2
Costa Rica,CRI,1989,123.3252,2
Costa Rica,CRI,1990,106.05332,2
Costa Rica,CRI,1991,117.71856,2
Costa Rica,CRI,1992,113.85852,2
Costa Rica,CRI,1993,118.74583,2
Costa Rica,CRI,1994,116.131584,2
Costa Rica,CRI,1995,116.069496,2
Costa Rica,CRI,1996,100.35113,2
Costa Rica,CRI,1997,94.72088,2
Costa Rica,CRI,1998,95.91603,2
Costa Rica,CRI,1999,92.12561,2
Costa Rica,CRI,2000,89.86546,2
Costa Rica,CRI,2001,92.38412,2
Costa Rica,CRI,2002,83.52305,2
Costa Rica,CRI,2003,87.89686,2
Costa Rica,CRI,2004,85.53287,2
Costa Rica,CRI,2005,82.71313,2
Costa Rica,CRI,2006,81.88526,2
Costa Rica,CRI,2007,71.263885,2
Costa Rica,CRI,2008,72.61152,2
Costa Rica,CRI,2009,74.31249,2
Costa Rica,CRI,2010,83.860344,2
Costa Rica,CRI,2011,77.017914,2
Costa Rica,CRI,2012,80.18605,2
Costa Rica,CRI,2013,78.546486,2
Costa Rica,CRI,2014,76.44454,2
Costa Rica,CRI,2015,74.34917,2
Costa Rica,CRI,2016,77.27119,2
Costa Rica,CRI,2017,78.270325,2
Costa Rica,CRI,2018,77.75275,2
Costa Rica,CRI,2019,85.51661,2
Costa Rica,CRI,2020,76.71219,2
Croatia,HRV,1985,106.3998,2
Croatia,HRV,1986,106.05262,2
Croatia,HRV,1987,108.9737,2
Croatia,HRV,1988,113.067505,2
Croatia,HRV,1989,115.82605,2
Croatia,HRV,1990,116.73747,2
Croatia,HRV,1991,111.9745,2
Croatia,HRV,1992,108.3119,2
Croatia,HRV,1993,109.55497,2
Croatia,HRV,1994,108.83006,2
Croatia,HRV,1995,107.53559,2
Croatia,HRV,1996,116.296745,2
Croatia,HRV,1997,117.33351,2
Croatia,HRV,1998,127.5422,2
Croatia,HRV,1999,123.0092,2
Croatia,HRV,2000,131.14449,2
Croatia,HRV,2001,113.49434,2
Croatia,HRV,2002,115.94548,2
Croatia,HRV,2003,113.224556,2
Croatia,HRV,2004,112.22944,2
Croatia,HRV,2005,113.37276,2
Croatia,HRV,2006,112.78745,2
Croatia,HRV,2007,110.46898,2
Croatia,HRV,2008,116.44846,2
Croatia,HRV,2009,114.106026,2
Croatia,HRV,2010,117.07502,2
Croatia,HRV,2011,117.06707,2
Croatia,HRV,2012,116.39822,2
Croatia,HRV,2013,118.0175,2
Croatia,HRV,2014,116.77256,2
Croatia,HRV,2015,116.155754,2
