Entity,Code,Year,Age,"Deaths from malignant neoplasms per 100,000 people in, both sexes"
Belgium,BEL,1996,45-49,128.61472
Belgium,BEL,1997,45-49,118.80968
Belgium,BEL,1998,45-49,112.8749
Belgium,BEL,1999,45-49,112.82477
Belgium,BEL,2000,45-49,108.31295
Belgium,BEL,2001,45-49,113.20093
Belgium,BEL,2002,45-49,105.71865
Belgium,BEL,2003,45-49,103.56689
Belgium,BEL,2004,45-49,92.43115
Belgium,BEL,2005,45-49,92.485756
Belgium,BEL,2006,45-49,87.71584
Belgium,BEL,2007,45-49,88.892456
Belgium,BEL,2008,45-49,89.52973
Belgium,BEL,2009,45-49,80.567825
Belgium,BEL,2010,45-49,74.01834
Belgium,BEL,2011,45-49,75.105804
Belgium,BEL,2012,45-49,69.37755
Belgium,BEL,2013,45-49,66.86686
Belgium,BEL,2014,45-49,63.74542
Belgium,BEL,2015,45-49,69.315735
Belgium,BEL,2016,45-49,63.57907
Belgium,BEL,2017,45-49,60.120037
Belgium,BEL,2018,45-49,57.391308
Belgium,BEL,2019,45-49,58.590187
Belgium,BEL,2020,45-49,52.261627
Belize,BLZ,1964,45-49,110.04127
Belize,BLZ,1965,45-49,27.67783
Belize,BLZ,1966,45-49,136.9863
Belize,BLZ,1967,45-49,0.0
Belize,BLZ,1968,45-49,78.2881
Belize,BLZ,1969,45-49,152.09125
Belize,BLZ,1970,45-49,0.0
Belize,BLZ,1971,45-49,37.037037
Belize,BLZ,1972,45-49,121.95122
Belize,BLZ,1973,45-49,139.53488
Belize,BLZ,1974,45-49,22.222221
Belize,BLZ,1975,45-49,66.666664
Belize,BLZ,1976,45-49,63.82979
Belize,BLZ,1977,45-49,102.04082
Belize,BLZ,1978,45-49,
Belize,BLZ,1979,45-49,0.0
Belize,BLZ,1980,45-49,40.816326
Belize,BLZ,1982,45-49,58.82353
Belize,BLZ,1983,45-49,37.735847
Belize,BLZ,1984,45-49,19.23077
Belize,BLZ,1986,45-49,14.285714
Belize,BLZ,1987,45-49,0.0
Belize,BLZ,1989,45-49,64.40533
Belize,BLZ,1990,45-49,66.666664
Belize,BLZ,1991,45-49,21.73913
Belize,BLZ,1993,45-49,20.408163
Belize,BLZ,1994,45-49,16.6334
Belize,BLZ,1995,45-49,54.545456
Belize,BLZ,1996,45-49,59.119125
Belize,BLZ,1997,45-49,155.32335
Belize,BLZ,1998,45-49,202.4838
Belize,BLZ,1999,45-49,103.50627
Belize,BLZ,2000,45-49,62.096375
Belize,BLZ,2001,45-49,191.73158
Belize,BLZ,2002,45-49,92.69988
Belize,BLZ,2003,45-49,67.1742
Belize,BLZ,2004,45-49,96.64948
Belize,BLZ,2005,45-49,101.719055
Belize,BLZ,2006,45-49,109.37927
Belize,BLZ,2007,45-49,82.29775
Belize,BLZ,2008,45-49,45.119568
Belize,BLZ,2009,45-49,48.886097
Belize,BLZ,2010,45-49,105.61056
Belize,BLZ,2011,45-49,95.31677
Belize,BLZ,2012,45-49,73.84615
Belize,BLZ,2013,45-49,77.695435
Belize,BLZ,2014,45-49,40.591476
Belize,BLZ,2015,45-49,84.170364
Belize,BLZ,2016,45-49,38.016617
Bosnia and Herzegovina,BIH,1985,45-49,115.315315
Bosnia and Herzegovina,BIH,1986,45-49,114.43337
Bosnia and Herzegovina,BIH,1987,45-49,113.11537
Bosnia and Herzegovina,BIH,1988,45-49,116.38955
Bosnia and Herzegovina,BIH,1989,45-49,111.762245
Bosnia and Herzegovina,BIH,1990,45-49,107.51237
Bosnia and Herzegovina,BIH,1991,45-49,102.404274
Bosnia and Herzegovina,BIH,2011,45-49,87.71158
Bosnia and Herzegovina,BIH,2014,45-49,85.16135
Bosnia and Herzegovina,BIH,2016,45-49,75.92517
Bosnia and Herzegovina,BIH,2017,45-49,83.23419
Bosnia and Herzegovina,BIH,2018,45-49,79.603905
Bosnia and Herzegovina,BIH,2019,45-49,77.9956
Bosnia and Herzegovina,BIH,2020,45-49,72.26803
Bosnia and Herzegovina,BIH,2021,45-49,72.67949
Bosnia and Herzegovina,BIH,2022,45-49,73.60428
Brazil,BRA,1979,45-49,92.754814
Brazil,BRA,1980,45-49,89.83551
Brazil,BRA,1981,45-49,90.80976
Brazil,BRA,1982,45-49,89.19033
Brazil,BRA,1983,45-49,86.61733
Brazil,BRA,1984,45-49,85.401665
Brazil,BRA,1985,45-49,86.73133
Brazil,BRA,1986,45-49,79.66598
Brazil,BRA,1987,45-49,84.698074
Brazil,BRA,1988,45-49,83.30833
Brazil,BRA,1989,45-49,83.138214
Brazil,BRA,1990,45-49,80.01506
Brazil,BRA,1991,45-49,78.96718
Brazil,BRA,1992,45-49,81.58313
Brazil,BRA,1993,45-49,80.32665
Brazil,BRA,1994,45-49,80.53712
Brazil,BRA,1995,45-49,77.92978
Brazil,BRA,1996,45-49,81.95121
Brazil,BRA,1997,45-49,81.306076
Brazil,BRA,1998,45-49,82.780914
Brazil,BRA,1999,45-49,81.327484
Brazil,BRA,2000,45-49,81.986855
Brazil,BRA,2001,45-49,83.66797
Brazil,BRA,2002,45-49,83.44415
Brazil,BRA,2003,45-49,85.22418
Brazil,BRA,2004,45-49,84.27811
Brazil,BRA,2005,45-49,84.95679
Brazil,BRA,2006,45-49,83.72402
Brazil,BRA,2007,45-49,81.503914
Brazil,BRA,2008,45-49,82.06518
Brazil,BRA,2009,45-49,82.14691
Brazil,BRA,2010,45-49,80.17744
Brazil,BRA,2011,45-49,80.00613
Brazil,BRA,2012,45-49,79.74265
Brazil,BRA,2013,45-49,79.96255
Brazil,BRA,2014,45-49,76.62531
Brazil,BRA,2015,45-49,76.04065
Brazil,BRA,2016,45-49,75.31672
Brazil,BRA,2017,45-49,74.82356
Brazil,BRA,2018,45-49,73.61999
Brazil,BRA,2019,45-49,72.88927
Brazil,BRA,2020,45-49,70.07619
Brunei,BRN,1996,45-49,59.342777
Brunei,BRN,1997,45-49,55.45543
Brunei,BRN,1998,45-49,91.145836
Brunei,BRN,1999,45-49,79.91148
Brunei,BRN,2000,45-49,52.432274
Brunei,BRN,2001,45-49,81.63741
Brunei,BRN,2002,45-49,68.181816
Brunei,BRN,2003,45-49,73.44633
Brunei,BRN,2004,45-49,87.62887
Brunei,BRN,2005,45-49,98.52217
Brunei,BRN,2006,45-49,98.59155
Brunei,BRN,2007,45-49,66.96728
Brunei,BRN,2008,45-49,95.81882
Brunei,BRN,2009,45-49,64.28939
Brunei,BRN,2010,45-49,65.50218
Brunei,BRN,2011,45-49,92.43697
Brunei,BRN,2012,45-49,106.29921
Brunei,BRN,2013,45-49,52.485565
Brunei,BRN,2014,45-49,65.000725
Brunei,BRN,2015,45-49,59.32647
Brunei,BRN,2016,45-49,97.39557
Brunei,BRN,2017,45-49,53.511707
Brunei,BRN,2018,45-49,63.49206
Brunei,BRN,2019,45-49,75.67397
Bulgaria,BGR,1964,45-49,115.66019
Bulgaria,BGR,1965,45-49,92.456184
Bulgaria,BGR,1966,45-49,107.016304
Bulgaria,BGR,1967,45-49,103.413246
Bulgaria,BGR,1968,45-49,103.59559
Bulgaria,BGR,1969,45-49,103.44262
Bulgaria,BGR,1970,45-49,103.04561
Bulgaria,BGR,1971,45-49,104.86369
Bulgaria,BGR,1972,45-49,106.396065
Bulgaria,BGR,1973,45-49,107.20319
Bulgaria,BGR,1974,45-49,107.55679
Bulgaria,BGR,1975,45-49,117.05946
Bulgaria,BGR,1976,45-49,115.0641
Bulgaria,BGR,1977,45-49,106.17324
Bulgaria,BGR,1978,45-49,113.5667
Bulgaria,BGR,1979,45-49,109.07925
Bulgaria,BGR,1980,45-49,107.85256
Bulgaria,BGR,1981,45-49,121.040726
Bulgaria,BGR,1982,45-49,126.02695
Bulgaria,BGR,1983,45-49,124.06653
Bulgaria,BGR,1984,45-49,127.25345
Bulgaria,BGR,1985,45-49,132.44075
Bulgaria,BGR,1986,45-49,126.10819
Bulgaria,BGR,1987,45-49,125.21214
Bulgaria,BGR,1988,45-49,133.44626
Bulgaria,BGR,1989,45-49,137.7894
Bulgaria,BGR,1990,45-49,135.55269
Bulgaria,BGR,1991,45-49,148.99304
Bulgaria,BGR,1992,45-49,144.59775
Bulgaria,BGR,1993,45-49,141.68414
Bulgaria,BGR,1994,45-49,156.85612
Bulgaria,BGR,1995,45-49,151.23859
Bulgaria,BGR,1996,45-49,146.67314
Bulgaria,BGR,1997,45-49,163.72261
Bulgaria,BGR,1998,45-49,157.6866
Bulgaria,BGR,1999,45-49,148.33417
Bulgaria,BGR,2000,45-49,139.41962
Bulgaria,BGR,2001,45-49,133.60408
Bulgaria,BGR,2002,45-49,137.43053
Bulgaria,BGR,2003,45-49,126.493576
Bulgaria,BGR,2004,45-49,132.10808
Bulgaria,BGR,2005,45-49,140.06143
Bulgaria,BGR,2006,45-49,134.23367
Bulgaria,BGR,2007,45-49,131.78075
Bulgaria,BGR,2008,45-49,138.38564
Bulgaria,BGR,2009,45-49,127.77246
Bulgaria,BGR,2010,45-49,120.38484
Bulgaria,BGR,2011,45-49,111.001656
Bulgaria,BGR,2012,45-49,118.72971
Bulgaria,BGR,2013,45-49,118.66824
Bulgaria,BGR,2014,45-49,113.01417
Bulgaria,BGR,2015,45-49,112.668365
Bulgaria,BGR,2016,45-49,108.834274
Bulgaria,BGR,2017,45-49,99.67654
Bulgaria,BGR,2018,45-49,99.14492
Bulgaria,BGR,2019,45-49,110.48821
Bulgaria,BGR,2020,45-49,103.936646
Bulgaria,BGR,2021,45-49,96.13531
Canada,CAN,1950,45-49,132.46397
Canada,CAN,1951,45-49,126.41205
Canada,CAN,1952,45-49,128.65497
Canada,CAN,1953,45-49,129.14618
Canada,CAN,1954,45-49,124.67976
Canada,CAN,1955,45-49,120.8141
Canada,CAN,1956,45-49,119.36732
Canada,CAN,1957,45-49,124.50549
Canada,CAN,1958,45-49,121.46742
Canada,CAN,1959,45-49,119.75615
Canada,CAN,1960,45-49,129.62962
Canada,CAN,1961,45-49,113.66099
Canada,CAN,1962,45-49,120.35244
Canada,CAN,1963,45-49,121.80897
Canada,CAN,1964,45-49,115.39552
Canada,CAN,1965,45-49,122.37112
Canada,CAN,1966,45-49,125.59633
Canada,CAN,1967,45-49,122.67691
Canada,CAN,1968,45-49,121.640366
Canada,CAN,1969,45-49,128.48505
Canada,CAN,1970,45-49,124.21087
Canada,CAN,1971,45-49,123.750404
Canada,CAN,1972,45-49,127.98403
Canada,CAN,1973,45-49,123.6308
Canada,CAN,1974,45-49,120.00645
Canada,CAN,1975,45-49,126.242386
Canada,CAN,1976,45-49,117.88908
Canada,CAN,1977,45-49,118.95113
Canada,CAN,1978,45-49,117.35341
Canada,CAN,1979,45-49,119.342545
Canada,CAN,1980,45-49,119.241844
Canada,CAN,1981,45-49,114.22654
Canada,CAN,1982,45-49,106.216
Canada,CAN,1983,45-49,109.01534
Canada,CAN,1984,45-49,114.0544
Canada,CAN,1985,45-49,109.59858
Canada,CAN,1986,45-49,119.15799
Canada,CAN,1987,45-49,112.237404
Canada,CAN,1988,45-49,108.170715
Canada,CAN,1989,45-49,107.7389
Canada,CAN,1990,45-49,110.34349
Canada,CAN,1991,45-49,107.81326
Canada,CAN,1992,45-49,100.68612
Canada,CAN,1993,45-49,96.91004
Canada,CAN,1994,45-49,98.98108
Canada,CAN,1995,45-49,97.59025
Canada,CAN,1996,45-49,94.708694
Canada,CAN,1997,45-49,88.742584
Canada,CAN,1998,45-49,93.17914
Canada,CAN,1999,45-49,86.49739
Canada,CAN,2000,45-49,82.52981
Canada,CAN,2001,45-49,85.90993
Canada,CAN,2002,45-49,84.07176
Canada,CAN,2003,45-49,83.80242
Canada,CAN,2004,45-49,82.01087
Canada,CAN,2005,45-49,79.83176
Canada,CAN,2006,45-49,75.91788
Canada,CAN,2007,45-49,76.092155
Canada,CAN,2008,45-49,73.53234
Canada,CAN,2009,45-49,72.87416
Canada,CAN,2010,45-49,65.73255
Canada,CAN,2011,45-49,66.46612
Canada,CAN,2012,45-49,64.03617
Canada,CAN,2013,45-49,61.578552
Canada,CAN,2014,45-49,61.795956
Canada,CAN,2015,45-49,57.097267
Canada,CAN,2016,45-49,57.253414
Canada,CAN,2017,45-49,59.107132
Canada,CAN,2018,45-49,51.855724
Canada,CAN,2019,45-49,52.38113
Canada,CAN,2020,45-49,49.761745
Canada,CAN,2021,45-49,47.23403
Canada,CAN,2022,45-49,49.610012
Cape Verde,CPV,1980,45-49,
Cape Verde,CPV,2011,45-49,100.40564
Chile,CHL,1955,45-49,159.19733
Chile,CHL,1956,45-49,151.63399
Chile,CHL,1957,45-49,159.23567
Chile,CHL,1958,45-49,161.68224
Chile,CHL,1959,45-49,165.2439
Chile,CHL,1960,45-49,158.31842
Chile,CHL,1961,45-49,149.88426
Chile,CHL,1962,45-49,149.0085
Chile,CHL,1963,45-49,152.42047
Chile,CHL,1964,45-49,143.4338
Chile,CHL,1965,45-49,132.3693
Chile,CHL,1966,45-49,142.66156
Chile,CHL,1967,45-49,138.07983
Chile,CHL,1968,45-49,150.62318
Chile,CHL,1969,45-49,143.87392
Chile,CHL,1970,45-49,145.72047
Chile,CHL,1971,45-49,135.39604
Chile,CHL,1972,45-49,134.87242
Chile,CHL,1973,45-49,141.59503
Chile,CHL,1974,45-49,121.11399
Chile,CHL,1975,45-49,124.25532
Chile,CHL,1976,45-49,133.19148
Chile,CHL,1977,45-49,116.52542
Chile,CHL,1978,45-49,117.75899
Chile,CHL,1979,45-49,122.398
Chile,CHL,1980,45-49,118.51852
Chile,CHL,1981,45-49,105.65656
Chile,CHL,1982,45-49,107.114624
Chile,CHL,1983,45-49,99.03223
Chile,CHL,1984,45-49,98.37898
Chile,CHL,1985,45-49,102.42086
Chile,CHL,1986,45-49,96.95144
Chile,CHL,1987,45-49,107.155205
Chile,CHL,1988,45-49,103.589745
Chile,CHL,1989,45-49,105.26316
Chile,CHL,1990,45-49,108.21256
Chile,CHL,1991,45-49,104.87693
Chile,CHL,1992,45-49,97.85933
Chile,CHL,1993,45-49,98.536446
Chile,CHL,1994,45-49,100.36703
Chile,CHL,1995,45-49,102.30291
Chile,CHL,1996,45-49,94.19692
Chile,CHL,1997,45-49,82.55479
Chile,CHL,1998,45-49,79.714066
Chile,CHL,1999,45-49,78.8856
Chile,CHL,2000,45-49,75.469246
Chile,CHL,2001,45-49,76.047066
Chile,CHL,2002,45-49,75.35633
Chile,CHL,2003,45-49,76.83695
Chile,CHL,2004,45-49,74.44941
Chile,CHL,2005,45-49,73.19123
Chile,CHL,2006,45-49,76.46805
Chile,CHL,2007,45-49,74.32151
Chile,CHL,2008,45-49,70.05995
Chile,CHL,2009,45-49,72.492935
Chile,CHL,2010,45-49,74.91253
Chile,CHL,2011,45-49,69.65488
Chile,CHL,2012,45-49,69.72581
Chile,CHL,2013,45-49,69.66722
Chile,CHL,2014,45-49,64.9855
Chile,CHL,2015,45-49,65.91491
Chile,CHL,2016,45-49,60.86656
Chile,CHL,2017,45-49,58.25366
Chile,CHL,2018,45-49,59.132122
Chile,CHL,2019,45-49,59.71542
Chile,CHL,2020,45-49,55.010323
Chile,CHL,2021,45-49,54.354404
Colombia,COL,1953,45-49,95.251564
Colombia,COL,1954,45-49,80.35183
Colombia,COL,1955,45-49,93.657646
Colombia,COL,1956,45-49,104.02377
Colombia,COL,1957,45-49,109.83036
Colombia,COL,1958,45-49,104.62982
Colombia,COL,1959,45-49,105.5336
Colombia,COL,1960,45-49,92.31948
Colombia,COL,1961,45-49,106.90423
Colombia,COL,1962,45-49,100.0
Colombia,COL,1963,45-49,115.19693
Colombia,COL,1964,45-49,105.03208
Colombia,COL,1965,45-49,113.86382
Colombia,COL,1966,45-49,112.74353
Colombia,COL,1967,45-49,115.79767
Colombia,COL,1968,45-49,107.62468
Colombia,COL,1969,45-49,109.25735
Colombia,COL,1972,45-49,97.28846
Colombia,COL,1974,45-49,99.47835
Colombia,COL,1975,45-49,100.673874
Colombia,COL,1976,45-49,105.05092
Colombia,COL,1977,45-49,99.35182
Colombia,COL,1984,45-49,90.77712
Colombia,COL,1985,45-49,97.01563
Colombia,COL,1986,45-49,92.49467
Colombia,COL,1987,45-49,90.95363
Colombia,COL,1988,45-49,86.820244
Colombia,COL,1989,45-49,85.5988
Colombia,COL,1990,45-49,79.09138
Colombia,COL,1991,45-49,78.66676
Colombia,COL,1992,45-49,75.00567
Colombia,COL,1993,45-49,75.81176
Colombia,COL,1994,45-49,71.40437
Colombia,COL,1995,45-49,69.2596
Colombia,COL,1996,45-49,71.92417
Colombia,COL,1997,45-49,72.11414
Colombia,COL,1998,45-49,67.04254
Colombia,COL,1999,45-49,73.9322
Colombia,COL,2000,45-49,75.9742
Colombia,COL,2001,45-49,73.43771
Colombia,COL,2002,45-49,67.956215
Colombia,COL,2003,45-49,74.733795
Colombia,COL,2004,45-49,73.46075
Colombia,COL,2005,45-49,69.46922
Colombia,COL,2006,45-49,69.68338
Colombia,COL,2007,45-49,64.89037
Colombia,COL,2008,45-49,64.99258
Colombia,COL,2009,45-49,66.30044
Colombia,COL,2010,45-49,61.487637
Colombia,COL,2011,45-49,61.811073
Colombia,COL,2012,45-49,59.173214
Colombia,COL,2013,45-49,59.057613
Colombia,COL,2014,45-49,63.568813
Colombia,COL,2015,45-49,58.016464
Colombia,COL,2016,45-49,65.138535
Colombia,COL,2017,45-49,62.307274
Colombia,COL,2018,45-49,64.06872
Colombia,COL,2019,45-49,62.726902
Colombia,COL,2020,45-49,61.985966
Colombia,COL,2021,45-49,56.860752
Costa Rica,CRI,1961,45-49,119.638824
Costa Rica,CRI,1962,45-49,170.67833
Costa Rica,CRI,1963,45-49,181.81818
Costa Rica,CRI,1964,45-49,142.85715
Costa Rica,CRI,1965,45-49,126.23274
Costa Rica,CRI,1966,45-49,118.77395
Costa Rica,CRI,1967,45-49,140.18692
Costa Rica,CRI,1968,45-49,108.05861
Costa Rica,CRI,1969,45-49,98.21429
Costa Rica,CRI,1970,45-49,121.26538
Costa Rica,CRI,1971,45-49,100.67114
Costa Rica,CRI,1972,45-49,100.977196
Costa Rica,CRI,1973,45-49,113.0031
Costa Rica,CRI,1974,45-49,111.61388
Costa Rica,CRI,1975,45-49,117.910446
Costa Rica,CRI,1976,45-49,85.75581
Costa Rica,CRI,1977,45-49,95.11228
Costa Rica,CRI,1978,45-49,92.66409
Costa Rica,CRI,1979,45-49,85.213036
Costa Rica,CRI,1980,45-49,80.48781
Costa Rica,CRI,1981,45-49,82.92683
Costa Rica,CRI,1982,45-49,104.7619
Costa Rica,CRI,1983,45-49,94.67455
Costa Rica,CRI,1984,45-49,93.88646
Costa Rica,CRI,1985,45-49,92.55319
Costa Rica,CRI,1986,45-49,90.24896
Costa Rica,CRI,1987,45-49,91.08911
Costa Rica,CRI,1988,45-49,92.66409
Costa Rica,CRI,1989,45-49,90.90909
Costa Rica,CRI,1990,45-49,74.5614
Costa Rica,CRI,1991,45-49,88.333336
Costa Rica,CRI,1992,45-49,78.44691
Costa Rica,CRI,1993,45-49,75.13148
Costa Rica,CRI,1994,45-49,83.39273
Costa Rica,CRI,1995,45-49,74.2671
Costa Rica,CRI,1996,45-49,75.57376
Costa Rica,CRI,1997,45-49,68.96513
Costa Rica,CRI,1998,45-49,58.473885
Costa Rica,CRI,1999,45-49,72.558784
Costa Rica,CRI,2000,45-49,67.43222
Costa Rica,CRI,2001,45-49,68.98213
Costa Rica,CRI,2002,45-49,61.77952
Costa Rica,CRI,2003,45-49,73.65516
Costa Rica,CRI,2004,45-49,78.26014
Costa Rica,CRI,2005,45-49,63.49789
Costa Rica,CRI,2006,45-49,67.39532
Costa Rica,CRI,2007,45-49,64.43912
Costa Rica,CRI,2008,45-49,54.452698
Costa Rica,CRI,2009,45-49,55.650883
Costa Rica,CRI,2010,45-49,55.894424
Costa Rica,CRI,2011,45-49,43.404312
Costa Rica,CRI,2012,45-49,54.111168
Costa Rica,CRI,2013,45-49,63.790024
Costa Rica,CRI,2014,45-49,57.63726
Costa Rica,CRI,2015,45-49,54.752804
Costa Rica,CRI,2016,45-49,55.52906
Costa Rica,CRI,2017,45-49,58.392525
Costa Rica,CRI,2018,45-49,62.20995
Costa Rica,CRI,2019,45-49,56.60991
Costa Rica,CRI,2020,45-49,66.48452
Croatia,HRV,1985,45-49,154.15758
Croatia,HRV,1986,45-49,141.26631
Croatia,HRV,1987,45-49,150.03326
Croatia,HRV,1988,45-49,147.16606
Croatia,HRV,1989,45-49,140.93729
Croatia,HRV,1990,45-49,159.69443
Croatia,HRV,1991,45-49,161.86916
Croatia,HRV,1992,45-49,137.99551
Croatia,HRV,1993,45-49,145.20958
Croatia,HRV,1994,45-49,135.90416
Croatia,HRV,1995,45-49,148.38255
Croatia,HRV,1996,45-49,180.779
Croatia,HRV,1997,45-49,201.74709
Croatia,HRV,1998,45-49,205.83263
Croatia,HRV,1999,45-49,210.26283
Croatia,HRV,2000,45-49,218.84499
Croatia,HRV,2001,45-49,146.89307
Croatia,HRV,2002,45-49,143.23375
Croatia,HRV,2003,45-49,134.0388
Croatia,HRV,2004,45-49,140.6574
Croatia,HRV,2005,45-49,139.65941
Croatia,HRV,2006,45-49,126.145065
Croatia,HRV,2007,45-49,121.14531
Croatia,HRV,2008,45-49,128.30023
Croatia,HRV,2009,45-49,116.12531
Croatia,HRV,2010,45-49,106.53041
Croatia,HRV,2011,45-49,110.90503
Croatia,HRV,2012,45-49,107.19952
Croatia,HRV,2013,45-49,114.3201
Croatia,HRV,2014,45-49,99.254745
Croatia,HRV,2015,45-49,101.840454
Croatia,HRV,2016,45-49,90.458275
Croatia,HRV,2017,45-49,92.20703
Croatia,HRV,2018,45-49,84.56877
Croatia,HRV,2019,45-49,79.5542
Croatia,HRV,2020,45-49,80.68764
Croatia,HRV,2021,45-49,109.04121
Cuba,CUB,1964,45-49,96.09041
Cuba,CUB,1968,45-49,94.61452
Cuba,CUB,1969,45-49,90.11675
Cuba,CUB,1970,45-49,107.53261
Cuba,CUB,1971,45-49,92.69442
Cuba,CUB,1972,45-49,88.387764
Cuba,CUB,1973,45-49,100.789
Cuba,CUB,1974,45-49,93.413475
Cuba,CUB,1975,45-49,92.14935
Cuba,CUB,1976,45-49,96.208534
Cuba,CUB,1977,45-49,92.974236
Cuba,CUB,1978,45-49,94.67593
Cuba,CUB,1979,45-49,91.11722
Cuba,CUB,1980,45-49,94.965675
Cuba,CUB,1981,45-49,84.97481
Cuba,CUB,1982,45-49,90.82652
Cuba,CUB,1983,45-49,87.21061
Cuba,CUB,1984,45-49,87.79648
Cuba,CUB,1985,45-49,95.70832
Cuba,CUB,1986,45-49,92.38311
Cuba,CUB,1987,45-49,91.94777
Cuba,CUB,1988,45-49,105.05544
Cuba,CUB,1989,45-49,98.60627
Cuba,CUB,1990,45-49,95.918365
Cuba,CUB,1991,45-49,102.7523
Cuba,CUB,1992,45-49,94.19817
Cuba,CUB,1993,45-49,97.992355
Cuba,CUB,1994,45-49,96.11484
Cuba,CUB,1995,45-49,87.32955
Cuba,CUB,1996,45-49,103.567665
Cuba,CUB,1997,45-49,111.80355
Cuba,CUB,1998,45-49,109.68567
Cuba,CUB,1999,45-49,107.53932
Cuba,CUB,2000,45-49,100.80334
Cuba,CUB,2001,45-49,105.63213
Cuba,CUB,2002,45-49,99.788765
Cuba,CUB,2003,45-49,104.94333
Cuba,CUB,2004,45-49,113.23788
Cuba,CUB,2005,45-49,104.57636
Cuba,CUB,2006,45-49,100.92508
Cuba,CUB,2007,45-49,94.51995
Cuba,CUB,2008,45-49,96.361786
Cuba,CUB,2009,45-49,89.32287
Cuba,CUB,2010,45-49,94.365814
Cuba,CUB,2011,45-49,84.04596
Cuba,CUB,2012,45-49,88.87142
Cuba,CUB,2013,45-49,85.498795
Cuba,CUB,2014,45-49,88.31001
Cuba,CUB,2015,45-49,80.873985
Cuba,CUB,2016,45-49,74.19924
Cuba,CUB,2017,45-49,73.58563
Cuba,CUB,2018,45-49,72.51935
Cuba,CUB,2019,45-49,71.39034
Cuba,CUB,2020,45-49,78.361855
Cuba,CUB,2021,45-49,83.14343
Cyprus,CYP,1999,45-49,24.463121
Cyprus,CYP,2000,45-49,23.79617
Cyprus,CYP,2004,45-49,50.609257
Cyprus,CYP,2005,45-49,52.749573
Cyprus,CYP,2006,45-49,46.00324
Cyprus,CYP,2007,45-49,63.211124
Cyprus,CYP,2008,45-49,39.150085
Cyprus,CYP,2009,45-49,51.052742
Cyprus,CYP,2010,45-49,57.81967
Cyprus,CYP,2011,45-49,70.16313
Cyprus,CYP,2012,45-49,47.01867
Cyprus,CYP,2013,45-49,56.18964
Cyprus,CYP,2014,45-49,39.739166
Cyprus,CYP,2015,45-49,44.635384
Cyprus,CYP,2016,45-49,56.806347
Cyprus,CYP,2017,45-49,50.52206
Cyprus,CYP,2018,45-49,55.500057
Cyprus,CYP,2019,45-49,43.737877
Cyprus,CYP,2020,45-49,91.52549
Cyprus,CYP,2021,45-49,74.146416
Czechia,CZE,1986,45-49,159.87907
Czechia,CZE,1987,45-49,170.14252
Czechia,CZE,1988,45-49,173.91304
Czechia,CZE,1989,45-49,169.01845
Czechia,CZE,1990,45-49,169.71863
Czechia,CZE,1991,45-49,180.508
Czechia,CZE,1992,45-49,172.02142
Czechia,CZE,1993,45-49,159.0386
Czechia,CZE,1994,45-49,164.41948
Czechia,CZE,1995,45-49,153.98683
Czechia,CZE,1996,45-49,157.26682
Czechia,CZE,1997,45-49,148.21124
Czechia,CZE,1998,45-49,150.2093
Czechia,CZE,1999,45-49,144.19557
Czechia,CZE,2000,45-49,141.83615
Czechia,CZE,2001,45-49,131.48944
Czechia,CZE,2002,45-49,120.68018
Czechia,CZE,2003,45-49,126.2758
Czechia,CZE,2004,45-49,116.59936
Czechia,CZE,2005,45-49,113.48056
Czechia,CZE,2006,45-49,105.67865
Czechia,CZE,2007,45-49,90.16812
Czechia,CZE,2008,45-49,88.98869
Czechia,CZE,2009,45-49,88.83762
Czechia,CZE,2010,45-49,81.2389
Czechia,CZE,2011,45-49,80.041435
Czechia,CZE,2012,45-49,74.16386
Czechia,CZE,2013,45-49,79.063835
Czechia,CZE,2014,45-49,80.77022
Czechia,CZE,2015,45-49,70.29108
Czechia,CZE,2016,45-49,72.641426
Czechia,CZE,2017,45-49,64.96769
Czechia,CZE,2018,45-49,68.22515
Czechia,CZE,2019,45-49,66.67249
Czechia,CZE,2020,45-49,63.40042
Czechia,CZE,2021,45-49,62.80339
Denmark,DNK,1951,45-49,149.82207
Denmark,DNK,1952,45-49,143.20815
Denmark,DNK,1953,45-49,143.3518
Denmark,DNK,1954,45-49,142.08206
Denmark,DNK,1955,45-49,131.49135
Denmark,DNK,1956,45-49,149.19487
Denmark,DNK,1957,45-49,134.67795
Denmark,DNK,1958,45-49,129.60568
Denmark,DNK,1959,45-49,139.98705
Denmark,DNK,1960,45-49,137.99869
Denmark,DNK,1961,45-49,127.6033
Denmark,DNK,1962,45-49,133.71313
Denmark,DNK,1963,45-49,141.45515
Denmark,DNK,1964,45-49,129.56018
Denmark,DNK,1965,45-49,133.40088
Denmark,DNK,1966,45-49,138.65962
Denmark,DNK,1967,45-49,151.25775
Denmark,DNK,1968,45-49,130.59093
Denmark,DNK,1969,45-49,156.4935
Denmark,DNK,1970,45-49,140.84967
Denmark,DNK,1971,45-49,139.50414
Denmark,DNK,1972,45-49,147.87306
Denmark,DNK,1973,45-49,145.83333
Denmark,DNK,1974,45-49,140.10507
Denmark,DNK,1975,45-49,135.22124
Denmark,DNK,1976,45-49,150.84807
Denmark,DNK,1977,45-49,140.98361
Denmark,DNK,1978,45-49,150.14684
Denmark,DNK,1979,45-49,133.60324
Denmark,DNK,1980,45-49,136.19676
Denmark,DNK,1981,45-49,136.86131
Denmark,DNK,1982,45-49,123.60361
